-77.181023, -77.177336, -77.175897, -77.172965, -77.168254, -77.166322, -77.162705, -77.159353, -77.155764, -77.158499, -77.161118, -77.165601, -77.168665, -77.169713, -77.169793, -77.170725, -77.169637, -77.16882, -77.16668, -77.163718, -77.164495, -77.161453, -77.160198, -77.15954, -77.154593, -77.153888, -77.151869, -77.150846, -77.148784, -77.147758, -77.146581, -77.144905, -77.146878, -77.146764, -77.150077, -77.147852, -77.145691, -77.145491, -77.140659, -77.135079, -77.133391, -77.132269, 
-77.130611, -77.129437, -77.128241, -77.127831, -77.12631, -77.123295, -77.121793, -77.122592, -77.124191, -77.125121, -77.127187, -77.127312, -77.129306, -77.130791, -77.130691, -77.129432, -77.125587, -77.124089, -77.122101, -77.120082, -77.118338, -77.118255, -77.113996, -77.110396, -77.108096, -77.106996, -77.104796, -77.103296, -77.100095, -77.098095, -77.096595, -77.093095, -77.08897, -77.085229, -77.084566, -77.084201, -77.082344, -77.077801, -77.076619, -77.074986, -77.072658, -77.073611, 
-77.07712, -77.076137, -77.073247, -77.073568, -77.070472, -77.07009, -77.070046, -77.068724, -77.070115, -77.07026, -77.071893, -77.075717, -77.076695, -77.080531, -77.084346, -77.089819, -77.094203, -77.096831, -77.099697, -77.1036, -77.105848, -77.10931, -77.114815, -77.122095, -77.127604, -77.130119, -77.131797, -77.135791, -77.136674, -77.139225, -77.140822, -77.142633, -77.144221, -77.148634, -77.152027, -77.153873, -77.156878, -77.159708, -77.163634, -77.165674, -77.167006, -77.172286, -77.172286, 
-77.174318, -77.175893, -77.176386, -77.179615, -77.181962, -77.178772, -77.179355, -77.181976, -77.182649, -77.18396, -77.183162, -77.183405, -77.181526, -77.180721, -77.179723, -77.179779, -77.178794, -77.179023, -77.180146, -77.181013, -77.181561, -77.181214, -77.182878, -77.182968, -77.184812, -77.186414, -77.183523, -77.181478, -77.178387, -77.175365, -77.174838, -77.177008, -77.179191, -77.18055, -77.18055, -77.182068, -77.184494, -77.186961, -77.186892, -77.183191, -77.181556, -77.180801, 
-77.179711, -77.180164, -77.179741, -77.181418, -77.182489, -77.183742, -77.1864, -77.186246, -77.187965, -77.190226, -77.19209, -77.195782, -77.197837, -77.199143, -77.200834, -77.20295, -77.205454, -77.205094, -77.206904, -77.208723, -77.205132, -77.204599, -77.208825, -77.210202, -77.214605, -77.216324, -77.215909, -77.212279, -77.210603, -77.211619, -77.213898, -77.218137, -77.220355, -77.220814, -77.22321, -77.223274, -77.22503, -77.226517, -77.2283, -77.227777, -77.229109, -77.230793, -77.23345, 
-77.235802, -77.239594, -77.241679, -77.242782, -77.245565, -77.244124, -77.243162, -77.245034, -77.249123, -77.250683, -77.253574, -77.255052, -77.25733, -77.258708, -77.261405, -77.263147, -77.263678, -77.268424, -77.270513, -77.269278, -77.268899, -77.270601, -77.275436, -77.277543, -77.278858, -77.282299, -77.279338, -77.275466, -77.277367, -77.280564, -77.284085, -77.285976, -77.287922, -77.289968, -77.290392, -77.289709, -77.28727, -77.284451, -77.282677, -77.281623, -77.282768, -77.282508, 
-77.280346, -77.279122, -77.278736, -77.279673, -77.28534, -77.287537, -77.287536, -77.286751, -77.287047, -77.289531, -77.291044, -77.293539, -77.298242, -77.301406, -77.301823, -77.299601, -77.299765, -77.298658, -77.297526, -77.300195, -77.300887, -77.302346, -77.303815, -77.304498, -77.306426, -77.308877, -77.310581, -77.312285, -77.313734, -77.313895, -77.312371, -77.31616, -77.319719, -77.322252, -77.32553, -77.322687, 37.929873, 37.930287, 37.928873, 37.92847, 37.929747, 37.932014, 37.933129, 
37.93282, 37.935317, 37.93533, 37.933405, 37.932808, 37.934179, 37.935718, 37.937216, 37.939365, 37.940275, 37.942221, 37.942242, 37.942372, 37.943139, 37.947832, 37.948487, 37.95116, 37.952615, 37.954633, 37.956395, 37.958175, 37.961048, 37.963488, 37.965207, 37.967967, 37.971002, 37.972717, 37.973385, 37.976113, 37.978615, 37.981328, 37.983414, 37.985093, 37.987486, 37.999289, 37.998044, 37.997076, 37.997558, 38.001028, 38.002423, 38.00286, 38.003427, 38.005625, 38.006153, 38.00633, 38.007415, 
38.0164, 38.020099, 38.020626, 38.022281, 38.026851, 38.030663, 38.031913, 38.036861, 38.037439, 38.03914, 38.040202, 38.041192, 38.041293, 38.040628, 38.039614, 38.039255, 38.040478, 38.041441, 38.040991, 38.038875, 38.037947, 38.038869, 38.038593, 38.039388, 38.039734, 38.039322, 38.039833, 38.039982, 38.038866, 38.037248, 38.03785, 38.039616, 38.04475, 38.046262, 38.047352, 38.047219, 38.050116, 38.049951, 38.050877, 38.050834, 38.054117, 38.056677, 38.06225, 38.065453, 38.069967, 38.070858, 38.074706, 
38.077175, 38.078654, 38.076243, 38.073382, 38.071614, 38.069983, 38.066485, 38.066419, 38.064219, 38.063515, 38.062538, 38.062303, 38.061412, 38.061336, 38.060351, 38.058024, 38.057395, 38.055897, 38.054751, 38.05014, 38.047878, 38.048313, 38.046356, 38.047294, 38.047733, 38.046789, 38.04652, 38.045839, 38.044992, 38.041986, 38.039679, 38.039531, 38.03523, 38.033628, 38.031725, 38.031423, 38.029514, 38.029258, 38.027664, 38.022769, 38.020562, 38.017731, 38.016087, 38.015652, 38.014751, 38.015615, 
38.01313, 38.01395, 38.014664, 38.016234, 38.014034, 38.014334, 38.013434, 38.013134, 38.011334, 38.010934, 38.011334, 38.013034, 38.012934, 38.013644, 38.00968, 38.008329, 38.006248, 38.002889, 38.00167, 38.000775, 37.996658, 37.994739, 37.994057, 37.990835, 37.988721, 37.985862, 37.983474, 37.977056, 37.975051, 37.974743, 37.971528, 37.96477, 37.96493, 37.968053, 37.968479, 37.967842, 37.968698, 37.965479, 37.963786, 37.963944, 37.963868, 37.964448, 37.970213, 37.971431, 37.971034, 37.971285, 37.970435, 
37.971459, 37.971849, 37.971073, 37.971224, 37.971798, 37.971723, 37.970444, 37.971795, 37.972169, 37.972, 37.970227, 37.967608, 37.966115, 37.965506, 37.965726, 37.965007, 37.964129, 37.959324, 37.958369, 37.957106, 37.956881, 37.955804, 37.952347, 37.949577, 37.946743, 37.94593, 37.944766, 37.942262, 37.941432, 37.939697, 37.938478, 37.936627, 37.933749, 37.931893, 37.930405, 37.928955, 37.927175, 37.926258, 37.92438, 37.921667, 37.919174, 37.916895, 37.914237, 37.914132, 37.911249, 37.909497, 
37.90797, 37.906932, 37.905444, 37.903241, 37.901276, 37.900809, 37.901792, 37.90367, 37.904527, 37.902067, 37.90104, 37.89842, 37.898058, 37.898828, 37.8974, 37.897448, 37.894789, 37.89425, 37.891654, 37.89213, 37.890724, 37.889501, 37.890459, 37.891783, 37.891007, 37.891771, 37.889296, 37.888371, 37.888575, 37.891095, 37.891789, 37.891887, 37.890375, 37.890985, 37.88907, 37.888674, 37.886824, 37.885715, 37.886184, 37.888817, 37.891323, 37.892387, 37.894479, 37.897894, 37.901219, 37.901282, 37.903831, 
37.90367, 37.902431, 37.902677, 37.901613, 37.899156, 37.89866, 37.89992, 37.901767, 37.905505, 37.907332, 37.909201, 37.910036, 37.910265, 37.90955, 37.907157, 37.904351, 37.903217, 37.900241, 37.90041, 37.903266, 37.906376, 37.906788, 37.90669, 37.904751, 37.904492, 37.90241, 37.900341, 37.898458, 37.896938, 37.894461, 37.894342, 37.891626, 37.89138, 37.888964, 37.888782, 37.888949, 37.891048, 37.893828, 37.895956, 37.896761, 37.896529, 37.895583, 37.895694, 37.896687, 37.898933, 37.9002, 37.90286, 
37.904883, 37.904919, 37.905627, 37.906992, 37.908371, 37.909931, 37.910142, 37.911444, 37.914769, 37.915497, 37.916048, 37.914332, 37.912421, 37.910553, 37.908124, 37.906107, 37.905505, 37.905637, 37.907202, 37.910204, 37.912779, 37.916329, 37.918792, 37.920367, 37.924232, 37.92661, 37.925007, 37.92425, 37.92455, 37.923346, 37.922953, 37.923624, 37.925016, 37.925498, 37.924412, 37.923054, 37.921326, 37.917873, 37.918242, 37.920053, 37.926273, 37.929873))),87.9,98.2,90.3,80.8,0.4435,55.65,0.8257,"[0.82152, 0.84980)"
"51059470600","Census Tract 4706, Fairfax County, Virginia",list(list(c(-77.202518, -77.201935, -77.19539, -77.194086, -77.192475, -77.191862, -77.186068, -77.185381, -77.18009, -77.177352, -77.180618, -77.184706, -77.186903, -77.191768, -77.194694, -77.1965, -77.197566, -77.199091, -77.199205, -77.199748, -77.201141, -77.207807, -77.202518, 38.945531, 38.945366, 38.943317, 38.941506, 38.939019, 38.938632, 38.937269, 38.936945, 38.93471, 38.934041, 38.931492, 38.929825, 38.929534, 38.929763, 38.929501, 38.929273, 38.928909, 38.931456, 38.931596, 38.932153, 
38.933046, 38.935885, 38.945531))),95.6,89.7,95.6,92.6,0.5177,48.23,0.84346,"[0.82152, 0.84980)"
"51059491803","Census Tract 4918.03, Fairfax County, Virginia",list(list(c(-77.408883, -77.40585, -77.404733, -77.394857, -77.388524, -77.383563, -77.384118, -77.38334, -77.386463, -77.393262, -77.396463, -77.397751, -77.398226, -77.404677, -77.406232, -77.407559, -77.408557, -77.408801, -77.408883, 38.879131, 38.884174, 38.883733, 38.879905, 38.87745, 38.875534, 38.874015, 38.869508, 38.867987, 38.868554, 38.868109, 38.866713, 38.866818, 38.86777, 38.868679, 38.868196, 38.875486, 38.877347, 38.879131))),95.6,99.5,97.4,95.3,0.3405,65.95,0.9075,"[0.89712, 0.95796]"
"51059432300","Census Tract 4323, Fairfax County, Virginia",list(list(c(-77.303875, -77.303474, -77.303232, -77.30249, -77.297367, -77.295685, -77.294761, -77.290673, -77.289193, -77.287612, -77.284911, -77.279726, -77.278076, -77.275714, -77.28472, -77.286077, -77.288103, -77.294806, -77.297257, -77.300317, -77.304338, -77.303875, 38.780777, 38.783535, 38.785858, 38.787466, 38.786054, 38.785933, 38.78601, 38.787344, 38.787684, 38.787677, 38.787095, 38.783739, 38.782418, 38.776821, 38.773452, 38.771367, 38.768829, 38.77484, 38.776346, 38.778215, 38.779935, 
38.780777))),97,96.2,95.9,93.1,0.3458,65.42,0.89524,"[0.87426, 0.89712)"
"51059492300","Census Tract 4923, Fairfax County, Virginia",list(list(c(-77.252421, -77.251431, -77.250599, -77.250798, -77.249567, -77.248525, -77.245487, -77.243315, -77.23912, -77.23519, -77.233385, -77.231533, -77.229476, -77.228594, -77.226421, -77.223322, -77.225365, -77.230269, -77.231191, -77.232674, -77.235035, -77.237269, -77.23941, -77.240567, -77.242895, -77.244506, -77.244519, -77.247099, -77.248781, -77.249205, -77.252276, -77.252421, 38.738884, 38.740458, 38.744757, 38.745336, 38.745674, 38.74611, 38.743765, 38.74277, 38.743912, 38.743585, 
38.742945, 38.740774, 38.739397, 38.737647, 38.736649, 38.734078, 38.733771, 38.734032, 38.73603, 38.735952, 38.733553, 38.732668, 38.732994, 38.732524, 38.732208, 38.732578, 38.73453, 38.735261, 38.734911, 38.736352, 38.736498, 38.738884))),95.7,100,97.3,96.4,0.3296,67.04,0.91288,"[0.89712, 0.95796]"
"51059440701","Census Tract 4407.01, Fairfax County, Virginia",list(list(c(-77.26472, -77.262116, -77.260521, -77.258194, -77.257403, -77.256798, -77.252431, -77.250001, -77.245709, -77.244098, -77.243151, -77.24089, -77.239344, -77.23617, -77.235177, -77.247641, -77.256497, -77.264209, -77.266099, -77.26472, 38.817856, 38.820651, 38.820273, 38.821416, 38.817731, 38.817495, 38.817238, 38.818002, 38.817814, 38.816436, 38.816776, 38.813876, 38.812972, 38.813068, 38.810931, 38.810557, 38.810715, 38.810928, 38.811461, 38.817856))),94.9,97.3,97.4,93.5,0.3564,64.36,0.89492,"[0.87426, 0.89712)"
"51059480901","Census Tract 4809.01, Fairfax County, Virginia",list(list(c(-77.413055, -77.408568, -77.40257, -77.398767, -77.396087, -77.39259, -77.391252, -77.388127, -77.389608, -77.385776, -77.386149, -77.386153, -77.387825, -77.395124, -77.397364, -77.397394, -77.398501, -77.398894, -77.400398, -77.4105, -77.413524, -77.413055, 38.97205, 38.976591, 38.982649, 38.979851, 38.977907, 38.975579, 38.976694, 38.974421, 38.973165, 38.970352, 38.969648, 38.968836, 38.968723, 38.968394, 38.965201, 38.965161, 38.963639, 38.962902, 38.960887, 38.969116, 38.971573, 
38.97205))),80.9,93.4,98.3,95.8,0.4119,58.81,0.85442,"[0.84980, 0.87426)"
"51059421600","Census Tract 4216, Fairfax County, Virginia",list(list(c(-77.106166, -77.10382, -77.102532, -77.100668, -77.101056, -77.10215, -77.102952, -77.103772, -77.096045, -77.095779, -77.095463, -77.096001, -77.095575, -77.094986, -77.091966, -77.088556, -77.089087, -77.100404, -77.103472, -77.10733, -77.106166, 38.731166, 38.735102, 38.73569, 38.736529, 38.737116, 38.740547, 38.743143, 38.745802, 38.747364, 38.746958, 38.745549, 38.742137, 38.740899, 38.740922, 38.74033, 38.739449, 38.739077, 38.733005, 38.731406, 38.729334, 38.731166))),71.1,79.1,96.6,90.5,0.4276,57.24,0.78908,"[0.78462, 0.82152)"
"51059451100","Census Tract 4511, Fairfax County, Virginia",list(list(c(-77.174704, -77.17079, -77.168121, -77.167866, -77.165693, -77.162927, -77.160503, -77.157679, -77.15435, -77.153328, -77.149327, -77.145407, -77.14433, -77.145097, -77.147255, -77.148545, -77.153997, -77.15692, -77.157788, -77.158036, -77.159563, -77.16231, -77.162941, -77.164025, -77.171197, -77.171946, -77.172369, -77.173322, -77.174629, -77.174704, 38.846474, 38.845894, 38.846567, 38.847068, 38.845592, 38.846296, 38.845046, 38.845595, 38.844936, 38.843092, 38.846321, 38.844242, 38.843245, 
38.842592, 38.842272, 38.841642, 38.838399, 38.836656, 38.836424, 38.836412, 38.836904, 38.837909, 38.838025, 38.838038, 38.837524, 38.839797, 38.840931, 38.842083, 38.845113, 38.846474))),84.7,100,95.4,94.3,0.3721,62.79,0.87438,"[0.87426, 0.89712)"
"51059420501","Census Tract 4205.01, Fairfax County, Virginia",list(list(c(-77.072482, -77.071178, -77.067881, -77.068297, -77.068231, -77.069731, -77.069959, -77.072416, -77.073348, -77.072482, 38.790983, 38.789414, 38.789355, 38.787484, 38.787131, 38.787749, 38.78803, 38.788882, 38.7904, 38.790983))),99.9,95.4,99.8,94.1,0.3747,62.53,0.90346,"[0.89712, 0.95796]"
"51059432201","Census Tract 4322.01, Fairfax County, Virginia",list(list(c(-77.302944, -77.297636, -77.296474, -77.295324, -77.295685, -77.297367, -77.30249, -77.301354, -77.303083, -77.302944, 38.795889, 38.796015, 38.796801, 38.789177, 38.785933, 38.786054, 38.787466, 38.789526, 38.794128, 38.795889))),98.3,94.4,96.7,96.6,0.3377,66.23,0.90446,"[0.89712, 0.95796]"
"51059481202","Census Tract 4812.02, Fairfax County, Virginia",list(list(c(-77.384405, -77.383742, -77.377125, -77.374433, -77.366574, -77.356306, -77.35743, -77.359115, -77.361208, -77.363479, -77.366746, -77.372574, -77.375049, -77.378256, -77.383864, -77.384405, 38.939937, 38.940859, 38.948314, 38.952819, 38.952938, 38.951901, 38.948572, 38.94599, 38.942978, 38.939649, 38.935014, 38.927048, 38.928656, 38.933104, 38.939626, 38.939937))),87.9,94,93.1,96.7,0.4423,55.77,0.85494,"[0.84980, 0.87426)"
"51169030300","Census Tract 303, Scott County, Virginia",list(list(c(-82.811749, -82.808804, -82.806706, -82.80569, -82.80198, -82.799451, -82.794007, -82.791523, -82.78964, -82.791271, -82.787941, -82.787838, -82.786043, -82.786283, -82.781097, -82.779752, -82.776917, -82.776762, -82.774897, -82.77472, -82.773272, -82.771595, -82.76861, -82.768751, -82.771004, -82.773763, -82.772674, -82.77172, -82.77073, -82.769219, -82.766991, -82.765254, -82.764317, -82.762958, -82.761151, -82.760572, -82.759089, -82.75905, -82.757085, -82.755658, -82.752803, -82.751757, 
-82.750302, -82.748147, -82.746016, -82.743723, -82.741757, -82.738741, -82.736858, -82.736132, -82.735827, -82.733437, -82.730735, -82.72854, -82.726621, -82.726108, -82.724322, -82.722283, -82.723085, -82.723497, -82.722379, -82.719307, -82.717767, -82.714046, -82.70947, -82.7063, -82.703401, -82.703161, -82.702231, -82.700039, -82.698635, -82.697257, -82.691031, -82.688194, -82.687666, -82.685745, -82.684903, -82.68207, -82.680516, -82.678423, -82.677393, -82.674416, -82.671702, -82.668449, -82.662701, 
-82.660534, -82.659096, -82.658543, -82.656992, -82.655652, -82.655931, -82.65449, -82.654935, -82.65404, -82.650622, -82.650736, -82.652171, -82.653069, -82.652289, -82.650102, -82.650476, -82.64801, -82.647003, -82.645972, -82.643441, -82.642397, -82.642197, -82.640587, -82.639253, -82.638619, -82.636227, -82.63478, -82.627092, -82.61774, -82.616175, -82.554437, -82.532756, -82.512949, -82.463241, -82.441544, -82.40876, -82.407162, -82.40369, -82.402601, -82.402062, -82.403967, -82.407441, -82.407244, 
