geoid,name,percent_high_school,percent_vehicle,percent_employed,percent_not_disabled,gini_index,reverse_gini,resilience
51075400400,"Census Tract 4004, Goochland County, Virginia",89.1,97.3,96.1,88.1,0.4241,57.59,0.85638
51077060300,"Census Tract 603, Grayson County, Virginia",87.5,96.6,95.8,85.6,0.4296,57.04,0.84508
51085320803,"Census Tract 3208.03, Hanover County, Virginia",93.8,98.9,97.8,97.8,0.2958,70.42,0.91744
51001090500,"Census Tract 905, Accomack County, Virginia",77.1,88.9,94.6,88.6,0.4158,58.42,0.81524
51067020200,"Census Tract 202, Franklin County, Virginia",93,90.7,94.6,87.3,0.4459,55.41,0.84202
51195931100,"Census Tract 9311, Wise County, Virginia",73.1,91.6,86.4,75,0.5487,45.13,0.74246
51195931300,"Census Tract 9313, Wise County, Virginia",86.6,93.3,96.7,82.8,0.4286,57.14,0.83308
51195931000,"Census Tract 9310, Wise County, Virginia",66.9,94.3,94.2,71.8,0.439,56.1,0.7666
51195931700,"Census Tract 9317, Wise County, Virginia",81.2,85.3,84.3,79,0.5308,46.92,0.75344
51195930800,"Census Tract 9308, Wise County, Virginia",80.8,96.2,87.4,77.5,0.3669,63.31,0.81042
51131930200,"Census Tract 9302, Northampton County, Virginia",89.8,96.5,98.3,92.8,0.4805,51.95,0.8587
51023040501,"Census Tract 405.01, Botetourt County, Virginia",93.1,98.4,97.8,91.7,0.3554,64.46,0.89092
51199050306,"Census Tract 503.06, York County, Virginia",95.7,97,91.1,86.1,0.3729,62.71,0.86522
51199050205,"Census Tract 502.05, York County, Virginia",96,96.8,97.5,94.2,0.3411,65.89,0.90078
51023040100,"Census Tract 401, Botetourt County, Virginia",92,93.8,97.3,90.6,0.3988,60.12,0.86764
51023040301,"Census Tract 403.01, Botetourt County, Virginia",92.5,99.3,99.7,93.9,0.4005,59.95,0.8907
51153901209,"Census Tract 9012.09, Prince William County, Virginia",86.4,96.5,95.4,96.8,0.3954,60.46,0.87112
51153901602,"Census Tract 9016.02, Prince William County, Virginia",86.6,95.5,94.6,93.7,0.3561,64.39,0.86958
51153901306,"Census Tract 9013.06, Prince William County, Virginia",95.1,98.5,97.6,92.5,0.3096,69.04,0.90548
51153901227,"Census Tract 9012.27, Prince William County, Virginia",82.9,96.4,97.4,94.4,0.3341,66.59,0.87538
51153900404,"Census Tract 9004.04, Prince William County, Virginia",76.3,98.4,95.2,95.9,0.3305,66.95,0.8655
51153900202,"Census Tract 9002.02, Prince William County, Virginia",76.5,98.1,95.4,93.6,0.3055,69.45,0.8661
51580060100,"Census Tract 601, Covington city, Virginia",81.8,88.9,94.7,92.8,0.4465,55.35,0.8271
51820003400,"Census Tract 34, Waynesboro city, Virginia",95.2,95.1,97.6,94.7,0.4382,56.18,0.87756
51820003500,"Census Tract 35, Waynesboro city, Virginia",93.8,98.5,94.2,88.7,0.4478,55.22,0.86084
51820003200,"Census Tract 32, Waynesboro city, Virginia",74,90.9,94.2,83,0.4251,57.49,0.79918
51770000500,"Census Tract 5, Roanoke city, Virginia",81.8,80.6,93.8,91.2,0.391,60.9,0.8166
51770000400,"Census Tract 4, Roanoke city, Virginia",85,92.9,88.4,92.4,0.42,58,0.8334
51770002600,"Census Tract 26, Roanoke city, Virginia",72.4,78.8,90.5,84.1,0.4981,50.19,0.75198
51810045407,"Census Tract 454.07, Virginia Beach city, Virginia",92,99.3,96.3,93.3,0.3391,66.09,0.89398
51810045408,"Census Tract 454.08, Virginia Beach city, Virginia",90.1,97.1,98.4,86.8,0.3639,63.61,0.87202
51810046009,"Census Tract 460.09, Virginia Beach city, Virginia",96.5,97.9,98.9,91.1,0.3397,66.03,0.90086
51810046006,"Census Tract 460.06, Virginia Beach city, Virginia",94.5,100,95.7,87.5,0.3165,68.35,0.8921
51810046211,"Census Tract 462.11, Virginia Beach city, Virginia",94.1,99.2,96.4,92.5,0.3285,67.15,0.8987
51810046206,"Census Tract 462.06, Virginia Beach city, Virginia",94.5,99.5,93.5,86.6,0.3329,66.71,0.88162
51810046222,"Census Tract 462.22, Virginia Beach city, Virginia",93.6,95.9,94.7,93.2,0.3708,62.92,0.88064
51810042801,"Census Tract 428.01, Virginia Beach city, Virginia",88.8,99.7,86.1,90.5,0.3354,66.46,0.86312
51810044401,"Census Tract 444.01, Virginia Beach city, Virginia",97.5,100,99,92.4,0.4388,56.12,0.89004
51810045808,"Census Tract 458.08, Virginia Beach city, Virginia",94.1,99.6,95.1,86.5,0.3394,66.06,0.88272
51810046010,"Census Tract 460.10, Virginia Beach city, Virginia",90.6,97.8,98.3,89.5,0.3039,69.61,0.89162
51810046220,"Census Tract 462.20, Virginia Beach city, Virginia",93.2,80.1,100,84,0.4437,55.63,0.82586
51810046015,"Census Tract 460.15, Virginia Beach city, Virginia",96.5,99.6,94.9,89.2,0.3249,67.51,0.89542
51810046219,"Census Tract 462.19, Virginia Beach city, Virginia",95.2,98.9,96.9,92.4,0.2612,73.88,0.91456
51770002200,"Census Tract 22, Roanoke city, Virginia",80.3,97.9,97.8,90.9,0.3501,64.99,0.86378
51145500101,"Census Tract 5001.01, Powhatan County, Virginia",91.4,99.9,97.7,93.8,0.3664,63.36,0.89232
51145500400,"Census Tract 5004, Powhatan County, Virginia",91,99,97.9,87.8,0.3521,64.79,0.88098
51145500102,"Census Tract 5001.02, Powhatan County, Virginia",92.3,99.2,99.4,91.7,0.3001,69.99,0.90518
51810040200,"Census Tract 402, Virginia Beach city, Virginia",80.8,92.2,93.8,92.4,0.4098,59.02,0.83644
51810040600,"Census Tract 406, Virginia Beach city, Virginia",94.5,90.1,92.9,92.5,0.3806,61.94,0.86388
51810041200,"Census Tract 412, Virginia Beach city, Virginia",92.9,94.4,96.6,90.5,0.3903,60.97,0.87074
51810042201,"Census Tract 422.01, Virginia Beach city, Virginia",97.7,100,98.1,95.5,0.4005,59.95,0.9025
51810042802,"Census Tract 428.02, Virginia Beach city, Virginia",89,96.2,97,91.1,0.4003,59.97,0.86654
51810044402,"Census Tract 444.02, Virginia Beach city, Virginia",94.2,97,96.3,94.6,0.4312,56.88,0.87796
51810045414,"Census Tract 454.14, Virginia Beach city, Virginia",92.3,95.4,90.7,81.3,0.4202,57.98,0.83536
51101950300,"Census Tract 9503, King William County, Virginia",92.6,97.5,98.7,92,0.3891,61.09,0.88378
51550020003,"Census Tract 200.03, Chesapeake city, Virginia",90,90.5,95.1,84.5,0.3819,61.81,0.84382
51550021004,"Census Tract 210.04, Chesapeake city, Virginia",98.1,98.5,95.8,96.7,0.3872,61.28,0.90076
51550021010,"Census Tract 210.10, Chesapeake city, Virginia",97.2,97,97.7,90.1,0.3797,62.03,0.88806
51550021101,"Census Tract 211.01, Chesapeake city, Virginia",95.1,97.9,98.4,96.3,0.3388,66.12,0.90764
51550021301,"Census Tract 213.01, Chesapeake city, Virginia",94.9,99.1,93.4,90.2,0.3483,65.17,0.88554
51550021013,"Census Tract 210.13, Chesapeake city, Virginia",95.6,95.7,97.4,91.3,0.2874,71.26,0.90252
51550021012,"Census Tract 210.12, Chesapeake city, Virginia",95.3,100,95,93.4,0.3224,67.76,0.90292
51107610400,"Census Tract 6104, Loudoun County, Virginia",96.9,93.7,95.5,96.5,0.477,52.3,0.8698
51107611102,"Census Tract 6111.02, Loudoun County, Virginia",94.2,99.3,98,96.3,0.2405,75.95,0.9275
51107610601,"Census Tract 6106.01, Loudoun County, Virginia",91.1,96,93.8,90.1,0.4383,56.17,0.85434
51550020002,"Census Tract 200.02, Chesapeake city, Virginia",89.5,86.7,98.4,91,0.3549,64.51,0.86022
51740210300,"Census Tract 2103, Portsmouth city, Virginia",87.4,92.6,93.6,86.7,0.4128,58.72,0.83804
51740213200,"Census Tract 2132, Portsmouth city, Virginia",90,89,96.9,89.9,0.4339,56.61,0.84482
51740211100,"Census Tract 2111, Portsmouth city, Virginia",78.8,64.7,94.8,81.5,0.4187,58.13,0.75586
51775010100,"Census Tract 101, Salem city, Virginia",89.1,90.2,94.4,91.1,0.4225,57.75,0.8451
51775010300,"Census Tract 103, Salem city, Virginia",89.1,97.7,93.3,89.5,0.3837,61.63,0.86246
51775010501,"Census Tract 105.01, Salem city, Virginia",92.3,96.6,95.5,93.2,0.5076,49.24,0.85368
51740211600,"Census Tract 2116, Portsmouth city, Virginia",90.1,91.7,94.4,89.5,0.4609,53.91,0.83922
51740212100,"Census Tract 2121, Portsmouth city, Virginia",80.3,76.2,92.2,84.2,0.4778,52.22,0.77024
51740212500,"Census Tract 2125, Portsmouth city, Virginia",90.3,89.2,97.9,88.5,0.3947,60.53,0.85286
51740212600,"Census Tract 2126, Portsmouth city, Virginia",88,88.1,85.3,87.3,0.4044,59.56,0.81652
51740213103,"Census Tract 2131.03, Portsmouth city, Virginia",93.4,96.2,94.4,90.3,0.4386,56.14,0.86088
51121021400,"Census Tract 214, Montgomery County, Virginia",83.8,96.9,95.8,91.8,0.5009,49.91,0.83642
51121020500,"Census Tract 205, Montgomery County, Virginia",97.2,94.8,99.5,94.5,0.4851,51.49,0.87498
51047930101,"Census Tract 9301.01, Culpeper County, Virginia",86.4,97.6,93.2,85.2,0.7054,29.46,0.78372
51047930502,"Census Tract 9305.02, Culpeper County, Virginia",87.7,95.8,98.3,88.3,0.373,62.7,0.8656
51061930303,"Census Tract 9303.03, Fauquier County, Virginia",92.2,94.7,98.5,90.2,0.4496,55.04,0.86128
51061930205,"Census Tract 9302.05, Fauquier County, Virginia",92.1,97.6,96,93.4,0.4371,56.29,0.87078
51009010401,"Census Tract 104.01, Amherst County, Virginia",87.4,97.9,97.4,91.2,0.3908,60.92,0.86964
51137110104,"Census Tract 1101.04, Orange County, Virginia",84.6,99,94.9,78.3,0.3802,61.98,0.83756
51009010600,"Census Tract 106, Amherst County, Virginia",81.7,93.3,94.3,84.4,0.4619,53.81,0.81502
51009010300,"Census Tract 103, Amherst County, Virginia",89.5,99.5,99,91.2,0.3769,62.31,0.88302
51680000400,"Census Tract 4, Lynchburg city, Virginia",82.1,73.5,92.2,78.8,0.4081,59.19,0.77158
51680001400,"Census Tract 14, Lynchburg city, Virginia",99.4,86.8,86.6,93.3,0.3605,63.95,0.8601
51680000802,"Census Tract 8.02, Lynchburg city, Virginia",89.9,97.4,96.1,90.8,0.3375,66.25,0.8809
51031020200,"Census Tract 202, Campbell County, Virginia",89,89.8,97.1,94.4,0.4637,53.63,0.84786
51031020500,"Census Tract 205, Campbell County, Virginia",88.5,93.2,96.4,89,0.4071,59.29,0.85278
51031020800,"Census Tract 208, Campbell County, Virginia",88.6,95.5,94.1,89.4,0.4399,56.01,0.84722
51019030401,"Census Tract 304.01, Bedford County, Virginia",91.4,97.9,98.2,88,0.4144,58.56,0.86812
51019030605,"Census Tract 306.05, Bedford County, Virginia",89.4,95.5,95.6,82.1,0.3693,63.07,0.85134
51019030603,"Census Tract 306.03, Bedford County, Virginia",88.8,97,98.2,89.5,0.4249,57.51,0.86202
51187020300,"Census Tract 203, Warren County, Virginia",90.6,95.5,94.8,88.7,0.4472,55.28,0.84976
51187020700,"Census Tract 207, Warren County, Virginia",86.7,100,95.8,87.8,0.4131,58.69,0.85798
51079030102,"Census Tract 301.02, Greene County, Virginia",86.2,95.1,91.3,87.6,0.4432,55.68,0.83176
51139030300,"Census Tract 303, Page County, Virginia",86.9,97.5,94.2,88.1,0.3737,62.63,0.85866
51199050401,"Census Tract 504.01, York County, Virginia",94.1,100,97.2,95.2,0.3515,64.85,0.9027
51199050303,"Census Tract 503.03, York County, Virginia",93.1,99.4,96.1,87.7,0.3588,64.12,0.88084
51830370300,"Census Tract 3703, Williamsburg city, Virginia",97,93.8,97.3,95,0.4344,56.56,0.87932
51650011500,"Census Tract 115, Hampton city, Virginia",97.3,97.4,97.2,91,0.4647,53.53,0.87286
51650010103,"Census Tract 101.03, Hampton city, Virginia",93.7,96.5,97.1,87,0.3761,62.39,0.87338
51650010311,"Census Tract 103.11, Hampton city, Virginia",92.3,93.2,95.5,88.5,0.3907,60.93,0.86086
51650010312,"Census Tract 103.12, Hampton city, Virginia",92.9,97.2,97.9,88.8,0.3579,64.21,0.88202
51650010309,"Census Tract 103.09, Hampton city, Virginia",94.7,94.4,87.1,79.9,0.4292,57.08,0.82636
51700032001,"Census Tract 320.01, Newport News city, Virginia",98.7,96.3,93.4,89.3,0.417,58.3,0.872
51700032211,"Census Tract 322.11, Newport News city, Virginia",96.1,96.6,91.2,88.8,0.3417,65.83,0.87706
51187020200,"Census Tract 202, Warren County, Virginia",91.6,98.6,95.7,94.4,0.3293,67.07,0.89474
51700032002,"Census Tract 320.02, Newport News city, Virginia",94.6,98.6,97.7,94.2,0.3156,68.44,0.90708
51700031300,"Census Tract 313, Newport News city, Virginia",84.5,90.2,86.5,80.2,0.3976,60.24,0.80328
51700031602,"Census Tract 316.02, Newport News city, Virginia",90.1,92,96.7,89.7,0.3486,65.14,0.86728
51710006902,"Census Tract 69.02, Norfolk city, Virginia",85.6,96.4,95.7,87.4,0.3382,66.18,0.86256
51710006901,"Census Tract 69.01, Norfolk city, Virginia",91,86.2,94,85.7,0.3442,65.58,0.84496
51710000800,"Census Tract 8, Norfolk city, Virginia",93.3,97.1,94.1,90.4,0.4067,59.33,0.86846
51710000901,"Census Tract 9.01, Norfolk city, Virginia",99.1,98.1,99.4,87.5,0.3213,67.87,0.90394
51710001500,"Census Tract 15, Norfolk city, Virginia",94.6,95,95.6,92.6,0.3617,63.83,0.88326
51710000100,"Census Tract 1, Norfolk city, Virginia",89,95.5,94,93.5,0.396,60.4,0.8648
51710002400,"Census Tract 24, Norfolk city, Virginia",98.6,98.3,95.5,96.1,0.3586,64.14,0.90528
51710002800,"Census Tract 28, Norfolk city, Virginia",93.7,95.8,92.8,95.1,0.3867,61.33,0.87746
51710003000,"Census Tract 30, Norfolk city, Virginia",93.6,97.7,93.3,92.9,0.3802,61.98,0.87896
51710003800,"Census Tract 38, Norfolk city, Virginia",93.4,98.3,97.1,96.2,0.4904,50.96,0.87192
51710004002,"Census Tract 40.02, Norfolk city, Virginia",98,87.7,93,94.5,0.5967,40.33,0.82706
51710004700,"Census Tract 47, Norfolk city, Virginia",97.6,94.3,88.4,94.1,0.317,68.3,0.8854
51710005000,"Census Tract 50, Norfolk city, Virginia",78.1,72.9,94.6,84.5,0.437,56.3,0.7728
51021040200,"Census Tract 402, Bland County, Virginia",92.5,93.9,94.8,85.4,0.4029,59.71,0.85262
51021040100,"Census Tract 401, Bland County, Virginia",84.5,98.7,96.3,88.7,0.3878,61.22,0.85884
51015071102,"Census Tract 711.02, Augusta County, Virginia",93.9,97.2,97.6,90.1,0.352,64.8,0.8872
51735340100,"Census Tract 3401, Poquoson city, Virginia",98.3,98,99.4,97.2,0.3428,65.72,0.91724
51735340200,"Census Tract 3402, Poquoson city, Virginia",96,95.2,98.1,89.1,0.371,62.9,0.8826
51015070900,"Census Tract 709, Augusta County, Virginia",93.3,96,99.7,90.6,0.382,61.8,0.8828
51015070300,"Census Tract 703, Augusta County, Virginia",93.7,99.2,99.2,92.2,0.3829,61.71,0.89202
51015070500,"Census Tract 705, Augusta County, Virginia",89.5,96.5,98.2,94.7,0.3494,65.06,0.88792
51069050600,"Census Tract 506, Frederick County, Virginia",87.2,96.1,94.6,93.9,0.4446,55.54,0.85468
51069050900,"Census Tract 509, Frederick County, Virginia",89.9,95.4,95.7,92.4,0.4642,53.58,0.85396
51069050200,"Census Tract 502, Frederick County, Virginia",93.8,98.5,98.9,89.8,0.4082,59.18,0.88036
51069051102,"Census Tract 511.02, Frederick County, Virginia",79.9,91.7,94.6,91.5,0.4648,53.52,0.82244
51005080201,"Census Tract 802.01, Alleghany County, Virginia",91.9,92,98.5,88.1,0.4234,57.66,0.85632
51027010300,"Census Tract 103, Buchanan County, Virginia",73,96.2,96.8,75.8,0.433,56.7,0.797
51161030701,"Census Tract 307.01, Roanoke County, Virginia",94.6,100,96,95.7,0.3876,61.24,0.89508
51005080302,"Census Tract 803.02, Alleghany County, Virginia",87.9,97.2,94.5,90.1,0.4301,56.99,0.85338
51071930300,"Census Tract 9303, Giles County, Virginia",92.2,90.7,96.8,92.2,0.4047,59.53,0.86286
51161030802,"Census Tract 308.02, Roanoke County, Virginia",99.6,98.1,97.5,92.1,0.3785,62.15,0.8989
51161031000,"Census Tract 310, Roanoke County, Virginia",87.6,96.8,92.1,89.8,0.4729,52.71,0.83802
51071930100,"Census Tract 9301, Giles County, Virginia",95.4,97.4,99,94.9,0.4013,59.87,0.89314
51165011200,"Census Tract 112, Rockingham County, Virginia",71.8,88.6,100,93.5,0.4109,58.91,0.82562
51165012000,"Census Tract 120, Rockingham County, Virginia",88.5,96.4,96.8,89.7,0.423,57.7,0.8582
51165010600,"Census Tract 106, Rockingham County, Virginia",89.6,98.6,95.4,93.5,0.4239,57.61,0.86942
51165011000,"Census Tract 110, Rockingham County, Virginia",77.4,98.4,96,91.5,0.3467,65.33,0.85726
51165010700,"Census Tract 107, Rockingham County, Virginia",86.6,97.5,98.7,92.8,0.3645,63.55,0.8783
51171040700,"Census Tract 407, Shenandoah County, Virginia",83.8,92.3,94.3,87.3,0.4428,55.72,0.82684
51171040600,"Census Tract 406, Shenandoah County, Virginia",91.2,96.8,97.3,91.1,0.4081,59.19,0.87118
51185020200,"Census Tract 202, Tazewell County, Virginia",83.9,93.5,97.6,84.5,0.401,59.9,0.8388
51710005903,"Census Tract 59.03, Norfolk city, Virginia",81,89.5,95.1,89.6,0.3639,63.61,0.83762
51710006400,"Census Tract 64, Norfolk city, Virginia",87,78.3,92.1,85.9,0.4579,54.21,0.79502
51710006602,"Census Tract 66.02, Norfolk city, Virginia",88.4,93.1,93.4,89.8,0.5037,49.63,0.82866
51185020500,"Census Tract 205, Tazewell County, Virginia",80.5,91.3,94.9,78.6,0.5333,46.67,0.78394
51185020600,"Census Tract 206, Tazewell County, Virginia",83.9,96.7,92.5,84.9,0.3703,62.97,0.84194
51185020900,"Census Tract 209, Tazewell County, Virginia",78.1,86.5,84.8,79.8,0.4596,54.04,0.76648
51199050305,"Census Tract 503.05, York County, Virginia",95.9,98.9,96.6,93.8,0.3653,63.47,0.89734
51740210500,"Census Tract 2105, Portsmouth city, Virginia",89.5,54,85.9,91.7,0.7476,25.24,0.69268
51149850100,"Census Tract 8501, Prince George County, Virginia",81.5,79.7,96.5,86.1,0.4449,55.51,0.79862
51740212801,"Census Tract 2128.01, Portsmouth city, Virginia",89.9,94.4,93.9,85.4,0.3822,61.78,0.85076
51153900100,"Census Tract 9001, Prince William County, Virginia",93.6,99.7,96.8,94,0.3204,67.96,0.90412
51153901412,"Census Tract 9014.12, Prince William County, Virginia",96.5,99.9,95,95.3,0.3205,67.95,0.9093
51153901413,"Census Tract 9014.13, Prince William County, Virginia",98.5,100,90.3,91.8,0.2801,71.99,0.90518
51153900403,"Census Tract 9004.03, Prince William County, Virginia",90.5,92.9,96.1,94.3,0.3958,60.42,0.86844
51153900904,"Census Tract 9009.04, Prince William County, Virginia",88.6,99.4,93.1,93.4,0.3062,69.38,0.88776
51153901009,"Census Tract 9010.09, Prince William County, Virginia",97.2,97.5,96.3,93,0.3311,66.89,0.90178
51153901005,"Census Tract 9010.05, Prince William County, Virginia",96.8,99.4,95.3,95.4,0.3146,68.54,0.91088
51153901225,"Census Tract 9012.25, Prince William County, Virginia",84.6,98,97.3,91.7,0.3279,67.21,0.87762
51153901230,"Census Tract 9012.30, Prince William County, Virginia",95.5,92.9,98,94.5,0.2463,75.37,0.91254
51153901237,"Census Tract 9012.37, Prince William County, Virginia",94.9,98.2,92.5,93.5,0.3349,66.51,0.89122
51153901414,"Census Tract 9014.14, Prince William County, Virginia",93.2,99.1,97.1,93,0.3146,68.54,0.90188
51153901409,"Census Tract 9014.09, Prince William County, Virginia",91.3,99.4,97.5,96.4,0.3421,65.79,0.90078
51153901506,"Census Tract 9015.06, Prince William County, Virginia",91,100,99.6,97.6,0.2782,72.18,0.92076
51153901505,"Census Tract 9015.05, Prince William County, Virginia",93.1,100,93.8,95,0.3133,68.67,0.90114
51093280106,"Census Tract 2801.06, Isle of Wight County, Virginia",93.2,93.1,97.1,92.5,0.3183,68.17,0.88814
51640070102,"Census Tract 701.02, Galax city, Virginia",83.2,85,88.5,84.7,0.5874,41.26,0.76532
51173030301,"Census Tract 303.01, Smyth County, Virginia",91.2,98.1,92.4,83.1,0.4138,58.62,0.84684
51191010402,"Census Tract 104.02, Washington County, Virginia",82.7,97.6,91.6,87.4,0.3942,60.58,0.83976
51191011000,"Census Tract 110, Washington County, Virginia",90.3,98,97,89.1,0.4705,52.95,0.8547
51085321401,"Census Tract 3214.01, Hanover County, Virginia",91.7,98.7,97,93.2,0.3941,60.59,0.88238
51085320702,"Census Tract 3207.02, Hanover County, Virginia",94.9,99.5,98.5,93,0.5441,45.59,0.86298
51179010107,"Census Tract 101.07, Stafford County, Virginia",93.9,97.1,97.9,93.2,0.359,64.1,0.8924
51179010503,"Census Tract 105.03, Stafford County, Virginia",90.7,98.1,96.8,94.6,0.4114,58.86,0.87812
51171040201,"Census Tract 402.01, Shenandoah County, Virginia",91.6,96.7,96.4,92.1,0.4093,59.07,0.87174
51031020102,"Census Tract 201.02, Campbell County, Virginia",93.2,98.9,96.2,89.9,0.3399,66.01,0.88842
51041100821,"Census Tract 1008.21, Chesterfield County, Virginia",94,98.5,96.2,90.5,0.4354,56.46,0.87132
51041100926,"Census Tract 1009.26, Chesterfield County, Virginia",100,93,97,97.6,0.5125,48.75,0.8727
51003011303,"Census Tract 113.03, Albemarle County, Virginia",91.2,99.6,99.7,93.2,0.3668,63.32,0.89404
51041100928,"Census Tract 1009.28, Chesterfield County, Virginia",92,91.4,97.4,95.7,0.4066,59.34,0.87168
51041101008,"Census Tract 1010.08, Chesterfield County, Virginia",89.8,100,98.1,93.2,0.3996,60.04,0.88228
51041100510,"Census Tract 1005.10, Chesterfield County, Virginia",91.9,98.8,95,92.2,0.359,64.1,0.884
51041101013,"Census Tract 1010.13, Chesterfield County, Virginia",92.6,99.3,96.6,92,0.2945,70.55,0.9021
51059491701,"Census Tract 4917.01, Fairfax County, Virginia",96.8,99.6,96.3,95.9,0.3638,63.62,0.90444
51059491801,"Census Tract 4918.01, Fairfax County, Virginia",91.5,89.9,98.3,92.3,0.3954,60.46,0.86492
51059491202,"Census Tract 4912.02, Fairfax County, Virginia",89.7,99.1,93.1,97.4,0.329,67.1,0.8928
51059482301,"Census Tract 4823.01, Fairfax County, Virginia",99.1,99.3,88.3,97.1,0.3862,61.38,0.89036
51177020203,"Census Tract 202.03, Spotsylvania County, Virginia",97,97.2,96.3,92.5,0.3677,63.23,0.89246
51177020309,"Census Tract 203.09, Spotsylvania County, Virginia",94.7,96.1,95.3,92.6,0.3044,69.56,0.89652
51083930301,"Census Tract 9303.01, Halifax County, Virginia",88,97.7,96.5,89,0.4147,58.53,0.85946
51019030101,"Census Tract 301.01, Bedford County, Virginia",96.7,99.4,97.1,93.7,0.3821,61.79,0.89738
51067020102,"Census Tract 201.02, Franklin County, Virginia",92.1,94.8,96.9,90,0.6049,39.51,0.82662
51061930203,"Census Tract 9302.03, Fauquier County, Virginia",95.3,99.3,96.2,91.1,0.3614,63.86,0.89152
51019030503,"Census Tract 305.03, Bedford County, Virginia",95.5,98.5,99,88.2,0.519,48.1,0.8586
51061930204,"Census Tract 9302.04, Fauquier County, Virginia",89.2,99.3,98.2,92.6,0.4368,56.32,0.87124
51061930705,"Census Tract 9307.05, Fauquier County, Virginia",87,96,96.4,92.6,0.3819,61.81,0.86762
51121020202,"Census Tract 202.02, Montgomery County, Virginia",86.1,82.6,91.7,90.9,0.5007,49.93,0.80246
51143011001,"Census Tract 110.01, Pittsylvania County, Virginia",85.2,92.1,94.5,87.3,0.3889,61.11,0.84042
51059422102,"Census Tract 4221.02, Fairfax County, Virginia",88.2,94.3,94.3,95.9,0.3551,64.49,0.87438
51059422301,"Census Tract 4223.01, Fairfax County, Virginia",92.3,99,97.2,95.7,0.3862,61.38,0.89116
51059421101,"Census Tract 4211.01, Fairfax County, Virginia",96,99.4,96.9,94.2,0.2863,71.37,0.91574
51059430102,"Census Tract 4301.02, Fairfax County, Virginia",98.7,98,96.7,91.9,0.3214,67.86,0.90632
51059491802,"Census Tract 4918.02, Fairfax County, Virginia",95,99,98.6,96,0.347,65.3,0.9078
51059491601,"Census Tract 4916.01, Fairfax County, Virginia",91.6,96.5,96.5,92.4,0.4273,57.27,0.86854
51810045200,"Census Tract 452, Virginia Beach city, Virginia",97.4,98.9,98.7,92.3,0.4413,55.87,0.88634
51810043200,"Census Tract 432, Virginia Beach city, Virginia",97.3,96.4,97.4,97,0.3122,68.78,0.91376
51059471000,"Census Tract 4710, Fairfax County, Virginia",99.8,96.7,97.1,95.4,0.3862,61.38,0.90076
51059491303,"Census Tract 4913.03, Fairfax County, Virginia",83.3,93.1,98.7,96.2,0.3738,62.62,0.86784
51059491501,"Census Tract 4915.01, Fairfax County, Virginia",96.5,99.4,95.9,97.3,0.3579,64.21,0.90662
51810045424,"Census Tract 454.24, Virginia Beach city, Virginia",98.2,99.7,97,94,0.4115,58.85,0.8955
51810043004,"Census Tract 430.04, Virginia Beach city, Virginia",97.2,98.5,97.2,94.2,0.4255,57.45,0.8891
51800075702,"Census Tract 757.02, Suffolk city, Virginia",89.5,99.4,89.9,89,0.3911,60.89,0.85738
51025930100,"Census Tract 9301, Brunswick County, Virginia",79.1,90,97.9,84.8,0.4239,57.61,0.81882
51025930203,"Census Tract 9302.03, Brunswick County, Virginia",78.3,90.9,91.9,85.8,0.4508,54.92,0.80364
51650010304,"Census Tract 103.04, Hampton city, Virginia",96.8,97.4,92.8,89.9,0.3454,65.46,0.88472
51107610504,"Census Tract 6105.04, Loudoun County, Virginia",91.5,99.6,98.1,96.3,0.3621,63.79,0.89858
51107610503,"Census Tract 6105.03, Loudoun County, Virginia",97.2,99.2,99.7,96.7,0.3088,69.12,0.92384
51183870201,"Census Tract 8702.01, Sussex County, Virginia",78.7,90.6,94.8,85.5,0.4008,59.92,0.81904
51107611013,"Census Tract 6110.13, Loudoun County, Virginia",94,99.3,97.4,97.3,0.3445,65.55,0.9071
51107610702,"Census Tract 6107.02, Loudoun County, Virginia",92.9,98.3,93.2,94.1,0.3221,67.79,0.89258
51107610201,"Census Tract 6102.01, Loudoun County, Virginia",94.5,99.1,95.2,95.6,0.4362,56.38,0.88156
51107610202,"Census Tract 6102.02, Loudoun County, Virginia",96.7,99,96.5,96.8,0.3368,66.32,0.91064
51036600200,"Census Tract 6002, Charles City County, Virginia",80.3,93.6,94.9,88.3,0.4862,51.38,0.81696
51660000102,"Census Tract 1.02, Harrisonburg city, Virginia",84.6,96.2,97.5,88.4,0.4154,58.46,0.85032
51550020805,"Census Tract 208.05, Chesapeake city, Virginia",95.8,99,97,92.9,0.3001,69.99,0.90938
51700031701,"Census Tract 317.01, Newport News city, Virginia",97.2,86,88.7,88.8,0.5326,46.74,0.81488
51700032300,"Census Tract 323, Newport News city, Virginia",97.6,98,97.7,96.3,0.3703,62.97,0.90514
51700032130,"Census Tract 321.30, Newport News city, Virginia",98.7,99,99.4,97.2,0.2993,70.07,0.92874
51700030400,"Census Tract 304, Newport News city, Virginia",84.7,69.1,93,88.1,0.5439,45.61,0.76102
51800075203,"Census Tract 752.03, Suffolk city, Virginia",94,99.4,98,95.9,0.2719,72.81,0.92022
51800065500,"Census Tract 655, Suffolk city, Virginia",64.9,81.9,80.4,67.6,0.4214,57.86,0.70532
51710000902,"Census Tract 9.02, Norfolk city, Virginia",100,97.8,99.4,99.8,0.3903,60.97,0.91594
51800075502,"Census Tract 755.02, Suffolk city, Virginia",93.7,96.3,96.6,92.4,0.3742,62.58,0.88316
